gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedMedia	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
1117579026																										15898403																															T126	126_1		Données d'observation flore du réseau des CBN issues du SI de la FCBN	Données d'observation flore du réseau des CBN issues du SI de la FCBN		HumanObservation		Taxon initialement rattaché au référentiel TAXREF v5 n'ayant pas subit de modifications depuis / taxon initially attached to the Taxonomic repository TAXREF v5. This taxon hasn't undergone changes since		http://flore.silene.eu/occtax/ea2b2571-aedd-4742-abcf-d427e86bfcc6	1434932		MICHAUD Henri (Conservatoire Botanique National Méditerranéen de Porquerolles (CBNMed))	null								Présent				null				null												2012-06-12/2012-06-12																						France	FR			CIOTAT (LA)			null	null		null	null						43.18184	5.64314		5000																																						null	null				92329								Convolvulus lanuginosus Desr., 1792				TAXREF 8.0				Plantae	null	Equisetopsida	Solanales	Convolvulaceae	Convolvulus											
1117579024																										15898520																															T126	126_1		Données d'observation flore du réseau des CBN issues du SI de la FCBN	Données d'observation flore du réseau des CBN issues du SI de la FCBN		HumanObservation		Taxon initialement rattaché au référentiel TAXREF v5 n'ayant pas subit de modifications depuis / taxon initially attached to the Taxonomic repository TAXREF v5. This taxon hasn't undergone changes since		http://flore.silene.eu/occtax/0a35ddf2-f2b0-4f38-b170-65c212bfc156	1435039		MICHAUD Henri (Conservatoire Botanique National Méditerranéen de Porquerolles (CBNMed))	null								Présent				null				null												2011-06-12/2011-06-12																						France	FR			CIOTAT (LA)			null	null		null	null						43.18184	5.64314		5000																																						null	null				92329								Convolvulus lanuginosus Desr., 1792				TAXREF 8.0				Plantae	null	Equisetopsida	Solanales	Convolvulaceae	Convolvulus											
1117579015																										15898424																															T126	126_1		Données d'observation flore du réseau des CBN issues du SI de la FCBN	Données d'observation flore du réseau des CBN issues du SI de la FCBN		HumanObservation		Taxon initialement rattaché au référentiel TAXREF v5 n'ayant pas subit de modifications depuis / taxon initially attached to the Taxonomic repository TAXREF v5. This taxon hasn't undergone changes since		http://flore.silene.eu/occtax/9e5ae5cd-44a1-4890-890f-e59cc9ed9264	1434952		MICHAUD Henri (Conservatoire Botanique National Méditerranéen de Porquerolles (CBNMed))	null								Présent				null				null												2012-06-12/2012-06-12																						France	FR			CIOTAT (LA)			null	null		null	null						43.18184	5.64314		5000																																						null	null				92329								Convolvulus lanuginosus Desr., 1792				TAXREF 8.0				Plantae	null	Equisetopsida	Solanales	Convolvulaceae	Convolvulus											
1117568638																										15884687																															T126	126_1		Données d'observation flore du réseau des CBN issues du SI de la FCBN	Données d'observation flore du réseau des CBN issues du SI de la FCBN		HumanObservation		Taxon initialement rattaché au référentiel TAXREF v5 n'ayant pas subit de modifications depuis / taxon initially attached to the Taxonomic repository TAXREF v5. This taxon hasn't undergone changes since		http://flore.silene.eu/occtax/d65b7f8e-047e-482f-adcc-0c2052ec8c29	1422409		ABOUCAYA Annie (Parc National de Port-Cros)	null								Présent				null				null												2006-09-06/2006-09-06																						France	FR			CASSIS			null	null		null	null						43.18184	5.64314		5000																																						null	null				92329								Convolvulus lanuginosus Desr., 1792				TAXREF 8.0				Plantae	null	Equisetopsida	Solanales	Convolvulaceae	Convolvulus											
1117568635																										15884685																															T126	126_1		Données d'observation flore du réseau des CBN issues du SI de la FCBN	Données d'observation flore du réseau des CBN issues du SI de la FCBN		HumanObservation		Taxon initialement rattaché au référentiel TAXREF v5 n'ayant pas subit de modifications depuis / taxon initially attached to the Taxonomic repository TAXREF v5. This taxon hasn't undergone changes since		http://flore.silene.eu/occtax/3ad6568f-f7fd-4143-af9e-636f282fa89b	1422407		ABOUCAYA Annie (Parc National de Port-Cros)	null								Présent				null				null												2008-03-04/2008-03-04																						France	FR			CIOTAT (LA)			null	null		null	null						43.18184	5.64314		5000																																						null	null				92329								Convolvulus lanuginosus Desr., 1792				TAXREF 8.0				Plantae	null	Equisetopsida	Solanales	Convolvulaceae	Convolvulus											
1117568610																										15884684																															T126	126_1		Données d'observation flore du réseau des CBN issues du SI de la FCBN	Données d'observation flore du réseau des CBN issues du SI de la FCBN		HumanObservation		Taxon initialement rattaché au référentiel TAXREF v5 n'ayant pas subit de modifications depuis / taxon initially attached to the Taxonomic repository TAXREF v5. This taxon hasn't undergone changes since		http://flore.silene.eu/occtax/0cf66796-6bc8-462f-8158-c68d8549d99b	1422406		ABOUCAYA Annie (Parc National de Port-Cros)	null								Présent				null				null												2006-09-06/2006-09-06																						France	FR			CIOTAT (LA)			null	null		null	null						43.18184	5.64314		5000																																						null	null				92329								Convolvulus lanuginosus Desr., 1792				TAXREF 8.0				Plantae	null	Equisetopsida	Solanales	Convolvulaceae	Convolvulus											
1117568577																										15884686																															T126	126_1		Données d'observation flore du réseau des CBN issues du SI de la FCBN	Données d'observation flore du réseau des CBN issues du SI de la FCBN		HumanObservation		Taxon initialement rattaché au référentiel TAXREF v5 n'ayant pas subit de modifications depuis / taxon initially attached to the Taxonomic repository TAXREF v5. This taxon hasn't undergone changes since		http://flore.silene.eu/occtax/c3f96386-de15-4852-bae5-c0a6be512b7c	1422408		ABOUCAYA Annie (Parc National de Port-Cros)	null								Présent				null				null												2008-03-04/2008-03-04																						France	FR			CASSIS			null	null		null	null						43.18184	5.64314		5000																																						null	null				92329								Convolvulus lanuginosus Desr., 1792				TAXREF 8.0				Plantae	null	Equisetopsida	Solanales	Convolvulaceae	Convolvulus											
1117568555																										15884683																															T126	126_1		Données d'observation flore du réseau des CBN issues du SI de la FCBN	Données d'observation flore du réseau des CBN issues du SI de la FCBN		HumanObservation		Taxon initialement rattaché au référentiel TAXREF v5 n'ayant pas subit de modifications depuis / taxon initially attached to the Taxonomic repository TAXREF v5. This taxon hasn't undergone changes since		http://flore.silene.eu/occtax/886dbd02-75d8-4acb-9fee-413ae94f5083	1422405		ABOUCAYA Annie (Parc National de Port-Cros)	null								Présent				null				null												2008-03-04/2008-03-04																						France	FR			CIOTAT (LA)			null	null		null	null						43.18184	5.64314		5000																																						null	null				92329								Convolvulus lanuginosus Desr., 1792				TAXREF 8.0				Plantae	null	Equisetopsida	Solanales	Convolvulaceae	Convolvulus											
1117568528																										15884682																															T126	126_1		Données d'observation flore du réseau des CBN issues du SI de la FCBN	Données d'observation flore du réseau des CBN issues du SI de la FCBN		HumanObservation		Taxon initialement rattaché au référentiel TAXREF v5 n'ayant pas subit de modifications depuis / taxon initially attached to the Taxonomic repository TAXREF v5. This taxon hasn't undergone changes since		http://flore.silene.eu/occtax/41427526-7a51-4c83-a520-da8d79d00baa	1422404		ABOUCAYA Annie (Parc National de Port-Cros)	null								Présent				null				null												2008-03-04/2008-03-04																						France	FR			CASSIS			null	null		null	null						43.18184	5.64314		5000																																						null	null				92329								Convolvulus lanuginosus Desr., 1792				TAXREF 8.0				Plantae	null	Equisetopsida	Solanales	Convolvulaceae	Convolvulus											
1117568504																										15884681																															T126	126_1		Données d'observation flore du réseau des CBN issues du SI de la FCBN	Données d'observation flore du réseau des CBN issues du SI de la FCBN		HumanObservation		Taxon initialement rattaché au référentiel TAXREF v5 n'ayant pas subit de modifications depuis / taxon initially attached to the Taxonomic repository TAXREF v5. This taxon hasn't undergone changes since		http://flore.silene.eu/occtax/a8ba5b05-f33e-412d-8364-e3ac7fa9319d	1422403		ABOUCAYA Annie (Parc National de Port-Cros)	null								Présent				null				null												2008-03-04/2008-03-04																						France	FR			CASSIS			null	null		null	null						43.18184	5.64314		5000																																						null	null				92329								Convolvulus lanuginosus Desr., 1792				TAXREF 8.0				Plantae	null	Equisetopsida	Solanales	Convolvulaceae	Convolvulus											
1117559439																										15877360																															T126	126_1		Données d'observation flore du réseau des CBN issues du SI de la FCBN	Données d'observation flore du réseau des CBN issues du SI de la FCBN		HumanObservation		Taxon initialement rattaché au référentiel TAXREF v5 n'ayant pas subit de modifications depuis / taxon initially attached to the Taxonomic repository TAXREF v5. This taxon hasn't undergone changes since		http://flore.silene.eu/occtax/576a657b-4d36-4c7e-8929-3e0d2eb12266	1415776		LEJEUNE Solenne (Inconnu)	null								Présent				null				null												2008-01-04/2008-01-04																						France	FR			CASSIS			null	null		null	null						43.18184	5.64314		5000																																						null	null				92329								Convolvulus lanuginosus Desr., 1792				TAXREF 8.0				Plantae	null	Equisetopsida	Solanales	Convolvulaceae	Convolvulus											
1117559430																										15877522																															T126	126_1		Données d'observation flore du réseau des CBN issues du SI de la FCBN	Données d'observation flore du réseau des CBN issues du SI de la FCBN		HumanObservation		Taxon initialement rattaché au référentiel TAXREF v5 n'ayant pas subit de modifications depuis / taxon initially attached to the Taxonomic repository TAXREF v5. This taxon hasn't undergone changes since		http://flore.silene.eu/occtax/76a18050-5d48-4457-8bc9-1734de8be399	1415922		LEJEUNE Solenne (Inconnu)	null								Présent				null				null												2008-07-06/2008-07-06																						France	FR			CIOTAT (LA)			null	null		null	null						43.18184	5.64314		5000																																						null	null				92329								Convolvulus lanuginosus Desr., 1792				TAXREF 8.0				Plantae	null	Equisetopsida	Solanales	Convolvulaceae	Convolvulus											
1117559413																										15877482																															T126	126_1		Données d'observation flore du réseau des CBN issues du SI de la FCBN	Données d'observation flore du réseau des CBN issues du SI de la FCBN		HumanObservation		Taxon initialement rattaché au référentiel TAXREF v5 n'ayant pas subit de modifications depuis / taxon initially attached to the Taxonomic repository TAXREF v5. This taxon hasn't undergone changes since		http://flore.silene.eu/occtax/449d4951-06f1-4578-b681-df691b552175	1415886		LEJEUNE Solenne (Inconnu)	null								Présent				null				null												2008-01-07/2008-01-07																						France	FR			CIOTAT (LA)			null	null		null	null						43.18184	5.64314		5000																																						null	null				92329								Convolvulus lanuginosus Desr., 1792				TAXREF 8.0				Plantae	null	Equisetopsida	Solanales	Convolvulaceae	Convolvulus											
1117559412																										15877347																															T126	126_1		Données d'observation flore du réseau des CBN issues du SI de la FCBN	Données d'observation flore du réseau des CBN issues du SI de la FCBN		HumanObservation		Taxon initialement rattaché au référentiel TAXREF v5 n'ayant pas subit de modifications depuis / taxon initially attached to the Taxonomic repository TAXREF v5. This taxon hasn't undergone changes since		http://flore.silene.eu/occtax/46c3417b-8554-4d86-bcaa-f0de16b80a9a	1415764		LEJEUNE Solenne (Inconnu)	null								Présent				null				null												2008-01-04/2008-01-04																						France	FR			CASSIS			null	null		null	null						43.18184	5.64314		5000																																						null	null				92329								Convolvulus lanuginosus Desr., 1792				TAXREF 8.0				Plantae	null	Equisetopsida	Solanales	Convolvulaceae	Convolvulus											
1117559410																										15877525																															T126	126_1		Données d'observation flore du réseau des CBN issues du SI de la FCBN	Données d'observation flore du réseau des CBN issues du SI de la FCBN		HumanObservation		Taxon initialement rattaché au référentiel TAXREF v5 n'ayant pas subit de modifications depuis / taxon initially attached to the Taxonomic repository TAXREF v5. This taxon hasn't undergone changes since		http://flore.silene.eu/occtax/10887872-9e55-47fb-8c61-1e135347337e	1415925		LEJEUNE Solenne (Inconnu)	null								Présent				null				null												2008-07-06/2008-07-06																						France	FR			CIOTAT (LA)			null	null		null	null						43.18184	5.64314		5000																																						null	null				92329								Convolvulus lanuginosus Desr., 1792				TAXREF 8.0				Plantae	null	Equisetopsida	Solanales	Convolvulaceae	Convolvulus											
1117559405																										15873967																															T126	126_1		Données d'observation flore du réseau des CBN issues du SI de la FCBN	Données d'observation flore du réseau des CBN issues du SI de la FCBN		HumanObservation		Taxon initialement rattaché au référentiel TAXREF v5 n'ayant pas subit de modifications depuis / taxon initially attached to the Taxonomic repository TAXREF v5. This taxon hasn't undergone changes since		http://flore.silene.eu/occtax/2e85dafd-a211-442c-93ec-bfc75181babb	1412713		LEJEUNE Solenne (Inconnu)	null								Présent				null				null												2008-01-04/2008-01-04																						France	FR			CASSIS			null	null		null	null						43.18184	5.64314		5000																																						null	null				92329								Convolvulus lanuginosus Desr., 1792				TAXREF 8.0				Plantae	null	Equisetopsida	Solanales	Convolvulaceae	Convolvulus											
1117559400																										15877517																															T126	126_1		Données d'observation flore du réseau des CBN issues du SI de la FCBN	Données d'observation flore du réseau des CBN issues du SI de la FCBN		HumanObservation		Taxon initialement rattaché au référentiel TAXREF v5 n'ayant pas subit de modifications depuis / taxon initially attached to the Taxonomic repository TAXREF v5. This taxon hasn't undergone changes since		http://flore.silene.eu/occtax/4c34db98-bb32-4067-839e-cc01202144c4	1415918		LEJEUNE Solenne (Inconnu)	null								Présent				null				null												2009-06-05/2009-06-05																						France	FR			CIOTAT (LA)			null	null		null	null						43.18184	5.64314		5000																																						null	null				92329								Convolvulus lanuginosus Desr., 1792				TAXREF 8.0				Plantae	null	Equisetopsida	Solanales	Convolvulaceae	Convolvulus											
1117559395																										15877534																															T126	126_1		Données d'observation flore du réseau des CBN issues du SI de la FCBN	Données d'observation flore du réseau des CBN issues du SI de la FCBN		HumanObservation		Taxon initialement rattaché au référentiel TAXREF v5 n'ayant pas subit de modifications depuis / taxon initially attached to the Taxonomic repository TAXREF v5. This taxon hasn't undergone changes since		http://flore.silene.eu/occtax/c62a729f-635a-4d75-9008-9e4824602209	1415933		AUDA Pascal (Inconnu)	null								Présent				null				null												2008-07-06/2008-07-06																						France	FR			CIOTAT (LA)			null	null		null	null						43.18184	5.64314		5000																																						null	null				92329								Convolvulus lanuginosus Desr., 1792				TAXREF 8.0				Plantae	null	Equisetopsida	Solanales	Convolvulaceae	Convolvulus											
1117559394																										15877444																															T126	126_1		Données d'observation flore du réseau des CBN issues du SI de la FCBN	Données d'observation flore du réseau des CBN issues du SI de la FCBN		HumanObservation		Taxon initialement rattaché au référentiel TAXREF v5 n'ayant pas subit de modifications depuis / taxon initially attached to the Taxonomic repository TAXREF v5. This taxon hasn't undergone changes since		http://flore.silene.eu/occtax/9a89ec8e-a7dd-415a-88cc-5e901f08cbe7	1415851		LEJEUNE Solenne (Inconnu)	null								Présent				null				null												2009-01-05/2009-01-05																						France	FR			CIOTAT (LA)			null	null		null	null						43.18184	5.64314		5000																																						null	null				92329								Convolvulus lanuginosus Desr., 1792				TAXREF 8.0				Plantae	null	Equisetopsida	Solanales	Convolvulaceae	Convolvulus											
1117559392																										15877510																															T126	126_1		Données d'observation flore du réseau des CBN issues du SI de la FCBN	Données d'observation flore du réseau des CBN issues du SI de la FCBN		HumanObservation		Taxon initialement rattaché au référentiel TAXREF v5 n'ayant pas subit de modifications depuis / taxon initially attached to the Taxonomic repository TAXREF v5. This taxon hasn't undergone changes since		http://flore.silene.eu/occtax/2f2185aa-a937-4f6b-9bec-c4d060db5eb3	1415911		LEJEUNE Solenne (Inconnu)	null								Présent				null				null												2008-07-06/2008-07-06																						France	FR			CIOTAT (LA)			null	null		null	null						43.18184	5.64314		5000																																						null	null				92329								Convolvulus lanuginosus Desr., 1792				TAXREF 8.0				Plantae	null	Equisetopsida	Solanales	Convolvulaceae	Convolvulus											
1117559388																										15877436																															T126	126_1		Données d'observation flore du réseau des CBN issues du SI de la FCBN	Données d'observation flore du réseau des CBN issues du SI de la FCBN		HumanObservation		Taxon initialement rattaché au référentiel TAXREF v5 n'ayant pas subit de modifications depuis / taxon initially attached to the Taxonomic repository TAXREF v5. This taxon hasn't undergone changes since		http://flore.silene.eu/occtax/81c8211a-4d39-4ff6-8949-95ff2402d15c	1415844		LIJNEN Delphine (Inconnu)	null								Présent				null				null												2008-02-04/2008-02-04																						France	FR			CIOTAT (LA)			null	null		null	null						43.18184	5.64314		5000																																						null	null				92329								Convolvulus lanuginosus Desr., 1792				TAXREF 8.0				Plantae	null	Equisetopsida	Solanales	Convolvulaceae	Convolvulus											
1117559386																										15877421																															T126	126_1		Données d'observation flore du réseau des CBN issues du SI de la FCBN	Données d'observation flore du réseau des CBN issues du SI de la FCBN		HumanObservation		Taxon initialement rattaché au référentiel TAXREF v5 n'ayant pas subit de modifications depuis / taxon initially attached to the Taxonomic repository TAXREF v5. This taxon hasn't undergone changes since		http://flore.silene.eu/occtax/77d224e6-2525-41e0-aae0-0a4b15109e89	1415830		LEJEUNE Solenne (Inconnu)	null								Présent				null				null												2009-01-05/2009-01-05																						France	FR			CIOTAT (LA)			null	null		null	null						43.18184	5.64314		5000																																						null	null				92329								Convolvulus lanuginosus Desr., 1792				TAXREF 8.0				Plantae	null	Equisetopsida	Solanales	Convolvulaceae	Convolvulus											
1117559384																										15877542																															T126	126_1		Données d'observation flore du réseau des CBN issues du SI de la FCBN	Données d'observation flore du réseau des CBN issues du SI de la FCBN		HumanObservation		Taxon initialement rattaché au référentiel TAXREF v5 n'ayant pas subit de modifications depuis / taxon initially attached to the Taxonomic repository TAXREF v5. This taxon hasn't undergone changes since		http://flore.silene.eu/occtax/d5f55e0f-75f2-48da-a11e-3fb9375b3893	1415940		LEJEUNE Solenne (Inconnu)	null								Présent				null				null												2008-01-07/2008-01-07																						France	FR			CIOTAT (LA)			null	null		null	null						43.18184	5.64314		5000																																						null	null				92329								Convolvulus lanuginosus Desr., 1792				TAXREF 8.0				Plantae	null	Equisetopsida	Solanales	Convolvulaceae	Convolvulus											
1117559383																										15877391																															T126	126_1		Données d'observation flore du réseau des CBN issues du SI de la FCBN	Données d'observation flore du réseau des CBN issues du SI de la FCBN		HumanObservation		Taxon initialement rattaché au référentiel TAXREF v5 n'ayant pas subit de modifications depuis / taxon initially attached to the Taxonomic repository TAXREF v5. This taxon hasn't undergone changes since		http://flore.silene.eu/occtax/3627f7fe-469f-4c25-bd03-d927d0fd07fc	1415803		LEJEUNE Solenne (Inconnu)	null								Présent				null				null												2008-01-07/2008-01-07																						France	FR			CIOTAT (LA)			null	null		null	null						43.18184	5.64314		5000																																						null	null				92329								Convolvulus lanuginosus Desr., 1792				TAXREF 8.0				Plantae	null	Equisetopsida	Solanales	Convolvulaceae	Convolvulus											
1117559382																										15877417																															T126	126_1		Données d'observation flore du réseau des CBN issues du SI de la FCBN	Données d'observation flore du réseau des CBN issues du SI de la FCBN		HumanObservation		Taxon initialement rattaché au référentiel TAXREF v5 n'ayant pas subit de modifications depuis / taxon initially attached to the Taxonomic repository TAXREF v5. This taxon hasn't undergone changes since		http://flore.silene.eu/occtax/59fdabe6-ee25-4883-8be3-769584cb47b8	1415827		AUDA Pascal (Inconnu)	null								Présent				null				null												2008-07-06/2008-07-06																						France	FR			CIOTAT (LA)			null	null		null	null						43.18184	5.64314		5000																																						null	null				92329								Convolvulus lanuginosus Desr., 1792				TAXREF 8.0				Plantae	null	Equisetopsida	Solanales	Convolvulaceae	Convolvulus											
1117559381																										15877537																															T126	126_1		Données d'observation flore du réseau des CBN issues du SI de la FCBN	Données d'observation flore du réseau des CBN issues du SI de la FCBN		HumanObservation		Taxon initialement rattaché au référentiel TAXREF v5 n'ayant pas subit de modifications depuis / taxon initially attached to the Taxonomic repository TAXREF v5. This taxon hasn't undergone changes since		http://flore.silene.eu/occtax/fa8bc24d-73fa-4d38-b039-db74160436ab	1415936		LEJEUNE Solenne (Inconnu)	null								Présent				null				null												2008-07-06/2008-07-06																						France	FR			CIOTAT (LA)			null	null		null	null						43.18184	5.64314		5000																																						null	null				92329								Convolvulus lanuginosus Desr., 1792				TAXREF 8.0				Plantae	null	Equisetopsida	Solanales	Convolvulaceae	Convolvulus											
1117559380																										15877539																															T126	126_1		Données d'observation flore du réseau des CBN issues du SI de la FCBN	Données d'observation flore du réseau des CBN issues du SI de la FCBN		HumanObservation		Taxon initialement rattaché au référentiel TAXREF v5 n'ayant pas subit de modifications depuis / taxon initially attached to the Taxonomic repository TAXREF v5. This taxon hasn't undergone changes since		http://flore.silene.eu/occtax/fc42cfd2-5970-4dc6-b0af-553d201a9071	1415938		AUDA Pascal (Inconnu)	null								Présent				null				null												2008-07-06/2008-07-06																						France	FR			CIOTAT (LA)			null	null		null	null						43.18184	5.64314		5000																																						null	null				92329								Convolvulus lanuginosus Desr., 1792				TAXREF 8.0				Plantae	null	Equisetopsida	Solanales	Convolvulaceae	Convolvulus											
1117559379																										15877523																															T126	126_1		Données d'observation flore du réseau des CBN issues du SI de la FCBN	Données d'observation flore du réseau des CBN issues du SI de la FCBN		HumanObservation		Taxon initialement rattaché au référentiel TAXREF v5 n'ayant pas subit de modifications depuis / taxon initially attached to the Taxonomic repository TAXREF v5. This taxon hasn't undergone changes since		http://flore.silene.eu/occtax/e0e720d9-1805-4e1f-8536-a01e087fc9cf	1415923		LEJEUNE Solenne (Inconnu)	null								Présent				null				null												2008-01-07/2008-01-07																						France	FR			CIOTAT (LA)			null	null		null	null						43.18184	5.64314		5000																																						null	null				92329								Convolvulus lanuginosus Desr., 1792				TAXREF 8.0				Plantae	null	Equisetopsida	Solanales	Convolvulaceae	Convolvulus											
1117559378																										15877372																															T126	126_1		Données d'observation flore du réseau des CBN issues du SI de la FCBN	Données d'observation flore du réseau des CBN issues du SI de la FCBN		HumanObservation		Taxon initialement rattaché au référentiel TAXREF v5 n'ayant pas subit de modifications depuis / taxon initially attached to the Taxonomic repository TAXREF v5. This taxon hasn't undergone changes since		http://flore.silene.eu/occtax/6e290a7a-d98f-4624-b89e-9fd9ce2c3866	1415787		LIJNEN Delphine (Inconnu)	null								Présent				null				null												2008-02-04/2008-02-04																						France	FR			CIOTAT (LA)			null	null		null	null						43.18184	5.64314		5000																																						null	null				92329								Convolvulus lanuginosus Desr., 1792				TAXREF 8.0				Plantae	null	Equisetopsida	Solanales	Convolvulaceae	Convolvulus											
1117559377																										15877425																															T126	126_1		Données d'observation flore du réseau des CBN issues du SI de la FCBN	Données d'observation flore du réseau des CBN issues du SI de la FCBN		HumanObservation		Taxon initialement rattaché au référentiel TAXREF v5 n'ayant pas subit de modifications depuis / taxon initially attached to the Taxonomic repository TAXREF v5. This taxon hasn't undergone changes since		http://flore.silene.eu/occtax/f227fdae-3c6b-4f6a-b67b-34faf4823b6a	1415834		LEJEUNE Solenne (Inconnu)	null								Présent				null				null												2008-01-04/2008-01-04																						France	FR			CIOTAT (LA)			null	null		null	null						43.18184	5.64314		5000																																						null	null				92329								Convolvulus lanuginosus Desr., 1792				TAXREF 8.0				Plantae	null	Equisetopsida	Solanales	Convolvulaceae	Convolvulus											
1117559372																										15877491																															T126	126_1		Données d'observation flore du réseau des CBN issues du SI de la FCBN	Données d'observation flore du réseau des CBN issues du SI de la FCBN		HumanObservation		Taxon initialement rattaché au référentiel TAXREF v5 n'ayant pas subit de modifications depuis / taxon initially attached to the Taxonomic repository TAXREF v5. This taxon hasn't undergone changes since		http://flore.silene.eu/occtax/cbdcb301-cf51-40a0-b649-6db4ecb0e1d4	1415894		LIJNEN Delphine (Inconnu)	null								Présent				null				null												2008-02-04/2008-02-04																						France	FR			CIOTAT (LA)			null	null		null	null						43.18184	5.64314		5000																																						null	null				92329								Convolvulus lanuginosus Desr., 1792				TAXREF 8.0				Plantae	null	Equisetopsida	Solanales	Convolvulaceae	Convolvulus											
1117559371																										15877513																															T126	126_1		Données d'observation flore du réseau des CBN issues du SI de la FCBN	Données d'observation flore du réseau des CBN issues du SI de la FCBN		HumanObservation		Taxon initialement rattaché au référentiel TAXREF v5 n'ayant pas subit de modifications depuis / taxon initially attached to the Taxonomic repository TAXREF v5. This taxon hasn't undergone changes since		http://flore.silene.eu/occtax/766d3c3c-e532-449d-89c3-5669d99417c4	1415914		AUDA Pascal (Inconnu)	null								Présent				null				null												2008-07-06/2008-07-06																						France	FR			CIOTAT (LA)			null	null		null	null						43.18184	5.64314		5000																																						null	null				92329								Convolvulus lanuginosus Desr., 1792				TAXREF 8.0				Plantae	null	Equisetopsida	Solanales	Convolvulaceae	Convolvulus											
1117559370																										15877529																															T126	126_1		Données d'observation flore du réseau des CBN issues du SI de la FCBN	Données d'observation flore du réseau des CBN issues du SI de la FCBN		HumanObservation		Taxon initialement rattaché au référentiel TAXREF v5 n'ayant pas subit de modifications depuis / taxon initially attached to the Taxonomic repository TAXREF v5. This taxon hasn't undergone changes since		http://flore.silene.eu/occtax/1f1d46e3-d539-4ff6-9109-f4a2b7f0a1ff	1415929		AUDA Pascal (Inconnu)	null								Présent				null				null												2008-07-06/2008-07-06																						France	FR			CIOTAT (LA)			null	null		null	null						43.18184	5.64314		5000																																						null	null				92329								Convolvulus lanuginosus Desr., 1792				TAXREF 8.0				Plantae	null	Equisetopsida	Solanales	Convolvulaceae	Convolvulus											
1117559369																										15877528																															T126	126_1		Données d'observation flore du réseau des CBN issues du SI de la FCBN	Données d'observation flore du réseau des CBN issues du SI de la FCBN		HumanObservation		Taxon initialement rattaché au référentiel TAXREF v5 n'ayant pas subit de modifications depuis / taxon initially attached to the Taxonomic repository TAXREF v5. This taxon hasn't undergone changes since		http://flore.silene.eu/occtax/1d87305e-29c2-411d-ac27-c06e40c5b2bb	1415928		LEJEUNE Solenne (Inconnu)	null								Présent				null				null												2009-06-05/2009-06-05																						France	FR			CIOTAT (LA)			null	null		null	null						43.18184	5.64314		5000																																						null	null				92329								Convolvulus lanuginosus Desr., 1792				TAXREF 8.0				Plantae	null	Equisetopsida	Solanales	Convolvulaceae	Convolvulus											
