id_releve	orga_fournisseur	programmes	date_releve_deb	date_releve_fin	releve_type	observateurs	insee	lieudit	comm_loc	comm_milieu	lithologie	geologie	exposition	pente	rec_total	refbiblio	page	code_perso	id_precision	x_l93	y_l93
8427142	Conservatoire botanique national méditerranéen de Porquerolles	Inventaire général du CBNMED	1911-05-25	1911-05-25	Bibliographie	COSTE François Joseph / DECROCK Elie / KIEFFER Frédéric / SAMAT Louis	83112	BOIS DE LA MADRAGUE	"bois de la Madrague, vers les ""Deux puits"""	bois de pin	Sables (20 µm - 2 mm)					COSTE F. & DECROCK E., 1911. Herborisations en Provence. Excursion à Saint-Cyr et à la plage des Lecques (25 mai 1911). Le Chêne 6, 326-328.	328	""	T	919590	6233399
8015639	Agence MTDA		2015-05-19	2015-05-19	Relevé de terrain	MALLOL Sébastien	83027											0316MTDA15	P	921334	6240482
362255	Bureau d'Etudes CERCIS		2010-01-01	2010-12-31	Bibliographie	FAURE Karine	83112									CERCIS, Andromède océanologie, 2010. Réseau Natura 2000. Site La Pointe fauconnière (FR9301609). Document d'objectifs.			P	921813	6230443
12244531	Parc national des Calanques		2021-06-10	2021-06-10	Relevé de terrain	FERREIRA Olivier	13022	BOIS DE MENTAURE											P	910661	6238966
347845	Conservatoire botanique national méditerranéen de Porquerolles		1888-01-01	1952-12-31	Bibliographie	KUHNHOLTZ-LORDAT Marie Ernest Georges	83112	POINTE FAUCONNIERE	versant sud du piton 170 (est de la pointe Fauconnière)	éboulis						KÜHNHOLTZ-LORDAT G., 1952. Le tapis végétal dans ses rapports avec les phénomènes actuels de surface en Basse-Provence (de Cassis à Bandol). Encyclopédie biogéographique et écologique. P. Lechevalier ed. Paris. 208 p.	62	""	T	918762	6232564
128614	Réseau des botanistes amateurs du CBNMed		2006-02-05	2006-02-05	Communication écrite ou orale	LEJEUNE Romain	66030	ROC REDOUN	[centroïde d'un polygone]									CB20	P	680681	6185131
284943	Bureau d'études ECO-MED (Ecologie et Médiation)		2007-07-13	2007-07-13	Relevé de terrain	LEJEUNE Solenne	13023	LA LOUSIANNE											P	917021	6239071
12247036	Parc national des Calanques		2021-06-10	2021-06-10	Relevé de terrain	URVOY GAËLLE	13022	BOIS DE MENTAURE											P	909851	6239216
9033	Conservatoire botanique national méditerranéen de Porquerolles	Inventaire général du CBNMED	2008-05-06	2008-05-06	Relevé de terrain	MOLINA James	11170	LES AUZILS										He088	P	707326	6226475
126843	Conservatoire botanique national méditerranéen de Porquerolles		1855-01-01	1912-12-31	Bibliographie	CASTANIER Justin	66014		Baixas							CONILL L. , 1941. Observations sur la flore des Pyrénées-Orientales (suite III) (4/4). Bull. Soc. Hist. Nat. Toulouse, 76	266		C	684396	6183365
8015589	Agence MTDA		2015-05-19	2015-05-19	Relevé de terrain	MALLOL Sébastien	83027											0319MTDA15	P	921346	6240474
8707936	Conservatoire d'espaces naturels du Languedoc-Roussillon		2020-04-15	2020-04-15	Relevé de terrain	NICOLAS Sylvain	66190												P	691900	6193358
8060707	Conservatoire d'espaces naturels du Languedoc-Roussillon		2015-04-30	2015-04-30	Relevé de terrain	SIROT Benjamin	11379												P	700224	6218724
1170711	Conservatoire botanique national méditerranéen de Porquerolles	Inventaire général du CBNMED	2015-10-25	2015-10-25	Relevé de terrain	MICHAUD Henri / MORVANT Yves	83112	LE PIGEONNIER	DESCENTE VERS LE SENTIER DU LITTORAL									298Y	P	918830	6232322
8372242	Naturalia Environnement		2016-06-16	2016-06-16	Relevé de terrain	PRUNIER Robin	83016												P	928168	6241790
8060695	Conservatoire d'espaces naturels du Languedoc-Roussillon		2015-04-30	2015-04-30	Relevé de terrain	SIROT Benjamin	11379												P	700274	6218462
359427	Bureau d'études ECO-MED (Ecologie et Médiation)		2007-06-29	2007-06-29	Relevé de terrain	LEJEUNE Solenne	83009	ROUSTAGNON	le long de la piste Les Crêtes										P	922399	6231156
272528	Réseau des botanistes amateurs du CBNMed		1998-01-01	1998-12-31	Relevé de terrain	CHABERT Jean-Pierre	13028	LE SEMAPHORE	Environs du Sémaphore.										T	909357	6234100
297431	Office national des forêts		2005-04-28	2005-04-28	Bibliographie	BARET Julien	13023		[site Natura 2000 FR9301602]							LE MIRE PECHEUX L., AUSCHER F., TETEFORT N., 2007. Site Natura 2000 FR9301602 ZSC Calanques, Iles Marseillaises, Cap Canaille et Massif du Grand Caunet - secteur des Calanques et de l'Archipel de Riou. Document de synthèse. GIP des Calanques, 299 p.			P	912535	6239282
333206	Réseau des botanistes amateurs du CBNMed		2005-05-06	2005-05-06	Relevé de terrain	MORVANT Yves / DEMARES Michel	83112	LA GACHE	Friche sur le versant sud de la Gache à Alon	friche ouverte sur sables et rochers			Sud	< à 1°				1	P	920380	6233090
361506	Réseau des botanistes amateurs du CBNMed		2010-12-09	2010-12-09	Relevé de terrain	MORVANT Yves	83009	ROUSTAGNON										209Y	P	922928	6231347
12245006	Parc national des Calanques		2021-06-10	2021-06-10	Relevé de terrain	URVOY GAËLLE	13022	BOIS DE MENTAURE											P	910607	6238796
341459	Conservatoire botanique national méditerranéen de Porquerolles	Inventaire général du CBNMED	2005-11-12	2005-11-12	Relevé de terrain	MICHAUD Henri / MORVANT Yves	83112	LE PIGEONNIER	bord des sentier sur le versant sud;	garrigues, éboulis,			Sud	< à 1°				0283v	P	919032	6232753
12246567	Parc national des Calanques		2021-06-10	2021-06-10	Relevé de terrain	URVOY GAËLLE	13022	BOIS DE MENTAURE											P	909855	6239184
284795	Bureau d'études ECO-MED (Ecologie et Médiation)		2007-05-25	2007-05-25	Relevé de terrain	LEJEUNE Solenne	13023	MAOUGAVI											P	912288	6239122
10325811	Bureau d'études AGIR écologique		2020-04-14	2020-04-14	Relevé de terrain	AUDA Pascal	83035												P	924716	6236785
284971	Bureau d'études ECO-MED (Ecologie et Médiation)		2007-06-19	2007-06-19	Relevé de terrain	AUDA Pascal	13028	ROUMAGOUA											P	911418	6238740
12246885	Parc national des Calanques		2021-06-10	2021-06-10	Relevé de terrain	URVOY GAËLLE	13022	BOIS DE MENTAURE											P	910493	6238714
274768	Bureau d'études ECO-MED (Ecologie et Médiation)		2006-04-26	2006-04-26	Relevé de terrain	LIJNEN Delphine	13028	CHEMIN CHARRE	PK 38,5 de l'autoroute A50.										P	914393	6236924
11704710	Association Les Amis du Conservatoire botanique national méditerranéen	Inventaire général du CBNMED	2022-01-26	2022-01-26	Relevé de terrain	MORVANT Yves	83123	la COLLE	GARRIGUE	GARRIGUES A ERICA MULTIFLORA		Roches sédimentaires carbonatées : autres					""	Y	P	927625	6232316
284870	Bureau d'études ECO-MED (Ecologie et Médiation)		2007-05-25	2007-05-25	Relevé de terrain	LEJEUNE Solenne	13023	MAOUGAVI											P	912268	6238962
293374	Conservatoire botanique national méditerranéen de Porquerolles	Inventaire général du CBNMED	2011-12-18	2011-12-18	Relevé de terrain	MICHAUD Henri / MORVANT Yves	13028	PLAINES BARONNES										270Y	P	917227	6237117
284940	Bureau d'études ECO-MED (Ecologie et Médiation)		2007-05-23	2007-05-23	Relevé de terrain	LEJEUNE Solenne	13021	LE ROUET	au dessus de la voie ferrée										P	877069	6250759
1400770	Bureau d'études ECO-MED (Ecologie et Médiation)		2011-08-19	2011-08-19	Relevé de terrain	VOLANT Jérôme	13028												P	914584	6237216
274765	Bureau d'études ECO-MED (Ecologie et Médiation)		2006-04-26	2006-04-26	Relevé de terrain	LIJNEN Delphine	13028	CHEMIN CHARRE	PK 38,5 de l'autoroute A50.										P	914383	6236964
8015396	Agence MTDA		2015-05-19	2015-05-19	Relevé de terrain	MALLOL Sébastien	83027											0323MTDA15	P	919395	6239201
359443	Bureau d'études ECO-MED (Ecologie et Médiation)		2007-04-24	2007-04-24	Relevé de terrain	LEJEUNE Solenne	83112	LE PIGEONNIER	Sentier du Littoral										P	918905	6232051
284826	Bureau d'études ECO-MED (Ecologie et Médiation)		2007-05-30	2007-05-30	Relevé de terrain	LEJEUNE Solenne	13023	MAOUGAVI											P	911869	6238580
8015644	Agence MTDA		2015-05-19	2015-05-19	Relevé de terrain	MALLOL Sébastien	83027											0334MTDA15	P	920610	6239395
1162167	Conservatoire botanique national méditerranéen de Porquerolles		1993-03-07	1993-03-07	Bibliographie	LAVAGNE André	83112		presqu'île de St cyr sentier littoral, entre la calanque de port d'Alon et la baie de la Moutte							LAVAGNE A., 1995. Contribution à la connaissance de la flore du département du Var. Bull. Soc. linn. Provence 46 : 119-149.	130		T	920691	6231158
284891	Bureau d'études ECO-MED (Ecologie et Médiation)		2007-05-09	2007-05-09	Relevé de terrain	LEJEUNE Solenne	13021	LE ROUET	Massif au dessus de la voie ferrée										P	877140	6250790
11426	Conservatoire botanique national méditerranéen de Porquerolles		1998-11-01	1998-11-30	Relevé de terrain	MICHAUD Henri	11262	ROMARIN	près de la Petite Rouquette										T	711309	6227525
307891	Conservatoire botanique national méditerranéen de Porquerolles		1957-01-01	1957-12-31	Bibliographie	MOLINIER René Hervé André / MERCURIN Léon	83016		Sur les grès du crétacé entre Ceyreste et Le Beausset dans la garrigue à erica multiflora.							MOLINIER RE. & MERCURIN L., 1957. Nouvelles additions à la flore du département du Var. Ann. Soc. sci. nat. Toulon & Var, 9 : 74-83	76		T	928252	6240023
2694589	Association INFLOVAR		1999-03-28	1999-03-28	Relevé de terrain	INCONNU 	83112		Entre Les Engraviers et La Galère, sur le littoral										T	921657	6230539
11704165	Conservatoire botanique national méditerranéen de Porquerolles	Inventaire général du CBNMED	1900-01-01	1900-12-31	Bibliographie	SENNEN 	11266	Voie ferrée	""	""						SENNEN , 1900. Compte-rendu des recherches botaniques faites par les Frères des écoles chrétiennes de la Nouvelle (Aude). Bull. Soc. Bot. France, 47	439	""	T	703154	6213256
8127933	Réseau des botanistes amateurs du CBNMed		2018-05-20	2018-05-20	Relevé de terrain	GARCIA Jean-René	11170	NOTRE DAME DES AUZILS	autour de la chapelle										T	707350	6226383
652109	Conservatoire botanique national méditerranéen de Porquerolles	Récolte de semences PACA	2014-07-04	2014-07-04	Relevé de terrain	DIXON Lara / MICHAUD Henri / LOCHON-MENSEAU Sylvia	83035	CHAPELLE SAINTE ANNE										LD018	P	923908	6241389
12247417	Parc national des Calanques		2021-06-10	2021-06-10	Relevé de terrain	URVOY GAËLLE	13022	BOIS DE MENTAURE											P	909854	6239275
364160	Naturalia Environnement		2011-02-17	2011-02-17	Relevé de terrain	BIANCHIN Nicolas	83112												P	918466	6232282
5185	Association des Ecologistes de l'Euzière		2004-01-01	2004-12-31	Relevé de terrain	DISCA Thierry	11266	GARRIGUE HAUTE	Garrigue haute au Plat des Graniers [Donnée originale surfacique synthétisée en 4 points]									0071PG	P	700935	6210118
5137	Association des Ecologistes de l'Euzière		2006-01-01	2006-12-31	Relevé de terrain	INCONNU 	11266	GARRIGUE HAUTE	Garrigue haute au Plat des Graniers									0286PT	P	699145	6210559
12246501	Parc national des Calanques		2021-06-10	2021-06-10	Relevé de terrain	URVOY GAËLLE	13022	BOIS DE MENTAURE											P	910677	6238920
8704252	Conservatoire d'espaces naturels du Languedoc-Roussillon		2020-04-28	2020-04-28	Relevé de terrain	NICOLAS Sylvain	66190												P	690631	6193620
12245297	Parc national des Calanques		2021-06-10	2021-06-10	Relevé de terrain	URVOY GAËLLE	13022	BOIS DE MENTAURE											P	910420	6238647
315904	Conservatoire botanique national méditerranéen de Porquerolles		1812-01-01	1892-12-31	Bibliographie	ROUX (Antoine) Honoré	83027	ROUTE DE SAINT-CYR								ALBERT A. & JAHANDIEZ E., 1908. Catalogue des plantes vasculaires du Var. Librairie des Sciences naturelles Paul Klincksieck, Paris (réimpression 1985, Muséum d'Histoire Naturelle de Toulon). 613 p.	338		T	923283	6236516
284887	Bureau d'études ECO-MED (Ecologie et Médiation)		2007-06-19	2007-06-19	Relevé de terrain	LEJEUNE Solenne / AUDA Pascal	13028	ROUMAGOUA											P	911158	6238869
352258	Conservatoire botanique national méditerranéen de Porquerolles	Inventaire général du CBNMED	2008-12-07	2008-12-07	Relevé de terrain	MICHAUD Henri / MORVANT Yves	83027	FOUR A CADE N° 15										0259y	P	919361	6239345
284823	Bureau d'études ECO-MED (Ecologie et Médiation)		2007-06-19	2007-06-19	Relevé de terrain	LEJEUNE Solenne / AUDA Pascal	13028	ROUMAGOUA											P	910948	6238719
8015591	Agence MTDA		2015-05-19	2015-05-19	Relevé de terrain	MALLOL Sébastien	83027											0306MTDA15	P	921328	6240393
359435	Bureau d'études ECO-MED (Ecologie et Médiation)		2007-04-24	2007-04-24	Relevé de terrain	LEJEUNE Solenne	83112	LE PIGEONNIER	Proximité du sentier du Littoral										P	918795	6232041
284858	Bureau d'études ECO-MED (Ecologie et Médiation)		2007-07-13	2007-07-13	Relevé de terrain	LEJEUNE Solenne	13028	LA LOUSIANNE											P	917413	6238091
8015394	Agence MTDA		2015-05-19	2015-05-19	Relevé de terrain	MALLOL Sébastien	83027											0349MTDA15	P	920501	6239594
334788	Conservatoire botanique national méditerranéen de Porquerolles		1814-01-01	1888-12-31	Bibliographie	HUET Augustin Louis	83112									HUET E., 1889. Catalogue des plantes de Provence. Résultat des herborisations faites pendant plus de dix années dans les départements des Bouches-du-Rhône, du Var et des Alpes-Maritimes par MM. R. Shuttleworth, A. Huet et Jacquin, Hanry. Complété par les recherches de MM. Thuret, Canut, H. Roux, Blaize, Autheman, Albert, Goaty, Consolat, etc. dans les mêmes départements. Pamiers: imprimerie typographique de J. Galy. 166 p.	100		C	920300	6235300
122415	Conservatoire botanique national méditerranéen de Porquerolles		1855-01-01	1898-12-31	Bibliographie	CASTANIER Justin	66014									CONILL L. , 1944. Catalogue raisonné de la Flore des Pyrénées-Orientales annoté par Conill. Notes manuscrites mises en forme par Baudière A.. manuscri	79		C	684300	6183400
8121564	Parc national des Calanques		2016-05-22	2016-05-22	Relevé de terrain	ONOFRIO Patrice, d'	13028	MENTAURE											P	910787	6238588
8362311	Conservatoire botanique national méditerranéen de Porquerolles	Inventaire général du CBNMED	2018-12-02	2018-12-02	Relevé de terrain	MORVANT Yves / MICHAUD Henri / PAQUIER Thibault	83112	LE PIGEONNIER	bord de piste									015y	P	918961	6232588
414157	Conservatoire botanique national méditerranéen de Porquerolles	Inventaire général du CBNMED	2012-11-01	2012-11-01	Relevé de terrain	MICHAUD Henri / MORVANT Yves	83112	LE PORT D'ALON	adret	garrigue		Roches sédimentaires carbonatées : calcaires						365Y	P	920406	6231778
2693438	Association INFLOVAR		2001-02-25	2001-02-25	Relevé de terrain	INCONNU 	83035		chemin W au nord du ch.du Matelas à la conduite de gaz										T	925393	6241081
359351	Bureau d'études ECO-MED (Ecologie et Médiation)		2007-06-29	2007-06-29	Relevé de terrain	LEJEUNE Solenne	83112	LES ENGRAVIERS											P	921809	6230656
8611730	Réseau des botanistes amateurs du CBNMed		2010-07-03	2010-07-03	Relevé de terrain	LEWIN Jean-Marc	66205	Coma de Roque Rouge										4292	T	680471	6189841
1172393	Conservatoire botanique national méditerranéen de Porquerolles	Inventaire général du CBNMED	2015-11-15	2015-11-15	Relevé de terrain	MORVANT Yves / MICHAUD Henri	83027	LES BARBAROUX	PISTE DU TELEGRAPHE									138Y	P	918928	6238004
414152	Conservatoire botanique national méditerranéen de Porquerolles	Inventaire général du CBNMED	2012-11-01	2012-11-01	Relevé de terrain	MICHAUD Henri / MORVANT Yves	83112	LA CLARE	SOUS LA ROUTE	GARRIGUE 		Roches sédimentaires carbonatées : calcaires						372Y	P	921874	6235882
8015643	Agence MTDA		2015-05-19	2015-05-19	Relevé de terrain	MALLOL Sébastien	83027											0294MTDA15	P	921421	6240318
284924	Bureau d'études ECO-MED (Ecologie et Médiation)		2007-05-25	2007-05-25	Relevé de terrain	LEJEUNE Solenne	13023	MAOUGAVI											P	912618	6239453
341620	Conservatoire botanique national méditerranéen de Porquerolles	Inventaire général du CBNMED	2005-11-12	2005-11-12	Relevé de terrain	MICHAUD Henri / MORVANT Yves	83112	LE PIGEONNIER	bord des sentier	garrigues								0289v	P	918928	6232548
1171891	Conservatoire botanique national méditerranéen de Porquerolles		2015-11-11	2015-11-11	Relevé de terrain	MICHAUD Henri	13028	LA LOUISIANNE										GH113	P	917450	6238097
284822	Bureau d'études ECO-MED (Ecologie et Médiation)		2007-05-25	2007-05-25	Relevé de terrain	LEJEUNE Solenne	13023	MAOUGAVI											P	912638	6239303
5184	Association des Ecologistes de l'Euzière		2004-01-01	2004-12-31	Relevé de terrain	DISCA Thierry	11188	GARRIGUE HAUTE	Garrigue haute au Plat des Graniers [Donnée originale surfacique synthétisée en 4 points]									0071PG	P	700284	6209892
8122050	Parc national des Calanques		2016-04-16	2016-04-16	Relevé de terrain	CROUZET Nicolas	13023	LA LOUISIANNE											P	917030	6239064
284900	Bureau d'études ECO-MED (Ecologie et Médiation)		2007-05-25	2007-05-25	Relevé de terrain	LEJEUNE Solenne	13023	MAOUGAVI											P	912269	6239042
256626	Conservatoire botanique national méditerranéen de Porquerolles		1845-01-01	1932-12-31	Bibliographie	REYNIER Alfred	13070	MASSIF DE CARPIAGNE.	Massif de Carpiagne.							MOLINIER RE. & MARTIN P., 1981. Catalogue des plantes vasculaires des Bouches-du-Rhône. Imprimerie municipale, Marseille. 375 p.	259		T	904167	6244818
284898	Bureau d'études ECO-MED (Ecologie et Médiation)		2006-04-26	2006-04-26	Relevé de terrain	LIJNEN Delphine	13028	CHEMIN CHARRE	PK 38,5 de l'autoroute A50.										P	914343	6236963
1170740	Conservatoire botanique national méditerranéen de Porquerolles	Inventaire général du CBNMED	2015-10-25	2015-10-25	Relevé de terrain	MORVANT Yves / MICHAUD Henri	83112	LE PIGEONNIER	AUTOUR DE LA CITERNE	sables vifs								295Y	P	918895	6232505
284978	Bureau d'études ECO-MED (Ecologie et Médiation)		2007-06-19	2007-06-19	Relevé de terrain	LEJEUNE Solenne / AUDA Pascal	13028	ROUMAGOUA											P	910888	6238729
346916	Réseau des botanistes amateurs du CBNMed		2006-10-20	2006-10-20	Relevé de terrain	MORVANT Yves	83016	LES QUATRE FRERES	Les Quatre Frères, périphérie, chemin  jusqu'à La Bastide Blanche	Garrigues, friche, Ph+ Qi			Indéfinie	< à 1°				1	T	928669	6241356
